163, 0.5, 46.71, 7, -8, 835.042
164, 0.5, 47.618, 7, -9, 835.042
165, 0.5, 46.71, 7, -8, 835.042
166, 0.51, 46.71, 7, -8, 835.042
167, 0.51, 46.71, 7, -8, 835.042
168, 0.51, 46.71, 7, -8, 835.042
169, 0.52, 50.021, 6, -7, 835.042
170, 0.53, 50.971, 5, -6, 835.042
171, 0.54, 60.724, 8, -12, 835.042
172, 0.549, 64.422, 9, -17, 835.042
173, 0.569, 64.586, 10, -17, 835.042
174, 0.579, 64.586, 10, -17, 835.042
175, 0.589, 64.586, 10, -17, 835.042
176, 0.598, 67.64, 8, -19, 835.042
177, 0.608, 69.206, 9, -18, 835.042
178, 0.628, 70.206, 9, -17, 835.042
179, 0.638, 73.397, 9, -17, 835.042
180, 0.647, 73.397, 9, -17, 835.042
181, 0.667, 76.222, 10, -20, 835.042
182, 0.677, 76.222, 10, -20, 835.042
183, 0.697, 79.779, 11, -21, 835.042
184, 0.706, 79.779, 11, -21, 835.042
185, 0.716, 79.779, 11, -21, 835.042
186, 0.736, 80.764, 11, -22, 835.042
187, 0.746, 81.122, 12, -20, 835.042
188, 0.755, 82.107, 12, -21, 835.042
189, 0.765, 81.122, 12, -20, 835.042
190, 0.775, 82.777, 11, -21, 835.042
191, 0.785, 83.073, 11, -21, 835.042
192, 0.795, 83.073, 11, -21, 835.042
193, 0.795, 85.271, 11, -20, 835.042
194, 0.804, 85.271, 11, -20, 835.042
195, 0.814, 85.271, 11, -20, 835.042
196, 0.814, 85.901, 10, -20, 835.042
197, 0.824, 85.271, 11, -20, 835.042
198, 0.824, 85.901, 10, -20, 835.042
199, 0.834, 85.901, 10, -20, 835.042
200, 0.834, 85.271, 11, -20, 835.042
201, 0.844, 85.271, 11, -20, 835.042
202, 0.844, 85.901, 10, -20, 835.042
203, 0.844, 85.271, 11, -20, 835.042
204, 0.844, 85.271, 11, -20, 835.042
205, 0.853, 85.901, 10, -20, 835.042
206, 0.853, 85.271, 11, -20, 835.042
207, 0.853, 85.271, 11, -20, 835.042
208, 0.853, 85.271, 11, -20, 835.042
209, 0.853, 85.901, 10, -20, 835.042
210, 0.853, 85.271, 11, -20, 835.042
211, 0.853, 85.271, 11, -20, 835.042
212, 0.863, 85.901, 10, -20, 835.042
213, 0.863, 85.271, 11, -20, 835.042
214, 0.863, 85.271, 11, -20, 835.042
215, 0.863, 85.271, 11, -20, 835.042
216, 0.863, 85.271, 11, -20, 835.042
217, 0.863, 85.271, 11, -20, 835.042
218, 0.863, 86.25, 11, -20, 835.042
219, 0.863, 85.271, 11, -20, 835.042
220, 0.863, 85.901, 10, -20, 835.042
221, 0.863, 85.271, 11, -20, 835.042
222, 0.863, 85.271, 11, -20, 835.042
223, 0.863, 85.271, 11, -20, 835.042
224, 0.863, 85.901, 10, -20, 835.042
225, 0.863, 85.901, 10, -20, 835.042
226, 0.863, 85.271, 11, -20, 835.042
227, 0.863, 85.271, 11, -20, 835.042
228, 0.863, 85.901, 10, -20, 835.042
229, 0.863, 85.271, 11, -20, 835.042
230, 0.873, 86.25, 11, -20, 835.042
231, 0.873, 85.901, 10, -20, 835.042
232, 0.883, 88.472, 12, -21, 835.042
233, 0.893, 90.183, 13, -22, 835.042
234, 0.903, 92.976, 12, -23, 835.042
235, 0.912, 93.616, 11, -23, 835.042
236, 0.932, 98.564, 13, -21, 835.042
237, 0.942, 99.287, 14, -21, 835.042
238, 0.971, 99.979, 14, -22, 835.042
239, 0.981, 99.979, 14, -22, 835.042
240, 0.991, 100.969, 14, -23, 835.042
241, 1.01, 100.969, 14, -23, 835.042
242, 1.02, 102.569, 13, -24, 835.042
243, 1.04, 107.095, 14, -27, 835.042
244, 1.059, 107.095, 14, -27, 835.042
245, 1.079, 109.552, 14, -28, 835.042
246, 1.099, 112.005, 13, -27, 835.042
247, 1.118, 115.16, 15, -27, 835.042
248, 1.138, 116.153, 15, -28, 835.042
249, 1.148, 116.153, 15, -28, 835.042
250, 1.187, 110.787, 14, -28, 835.042
251, 1.216, 107.788, 15, -27, 835.042
